UserID,total_courses,unique_categories,enrollment_span_days,preferred_category,preferred_level,avg_rating_enrolled,total_spending,avg_spending,diversity_score,Beginner_count,Intermediate_count,Advanced_count,learning_depth_index,Age,Gender,preferred_category_enc,preferred_level_enc,gender_enc,Cluster,Segment,pca_x,pca_y
U0144,1,1,0,AI/ML,Intermediate,3.74,135.65,135.65,0.999999999,0,1,0,0.0,25,Male,0,2,1,3,Curious Explorers,0.4414530975669515,-1.9383102659707216
U0145,1,1,0,Data Science,Beginner,3.26,50.02,50.02,0.999999999,1,0,0,0.0,44,Male,4,1,1,3,Curious Explorers,1.275498524456271,-1.3372938066265652
U0146,9,5,508,Web Developmen,Beginner,3.9366666666666665,866.47,96.27444444444444,0.5555555554938272,4,4,1,0.1111111110987654,26,Male,7,1,1,0,Career Climbers,-0.5988570574173807,1.3385524451626394
U0147,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,54,Male,6,3,1,1,Casual Learners,4.524594503084884,1.3645734233401388
U0148,4,3,314,Cybersecurity,Advanced,3.865,194.54,48.635000000000005,0.7499999998125,2,0,2,0.499999999875,50,Male,3,0,1,2,Deep Specialists,-0.4464082831768195,-0.7920780348154463
U0149,20,6,697,Cybersecurity,Intermediate,4.0385,1087.14,54.35699999999999,0.299999999985,6,9,5,0.2499999999875,41,Male,3,2,1,0,Career Climbers,-1.499816926588807,3.200482723532907
U0150,3,2,256,Web Developmen,Intermediate,4.293333333333333,417.73,139.24333333333334,0.6666666664444444,1,2,0,0.0,32,Female,7,2,0,3,Curious Explorers,0.7506800188392482,-0.20641494258664825
U0151,4,4,214,AI/ML,Beginner,4.1675,591.05,147.7625,0.99999999975,2,2,0,0.0,49,Male,0,1,1,3,Curious Explorers,-1.278715316587049,-0.8242568369245546
U0152,19,7,663,Cybersecurity,Advanced,4.068947368421052,1861.43,97.97,0.3684210526121884,5,7,7,0.3684210526121884,49,Male,3,0,1,0,Career Climbers,-3.4776936092616433,3.430255514097651
U0153,3,3,105,Business,Beginner,4.41,286.75,95.58333333333331,0.9999999996666666,2,0,1,0.3333333332222222,41,Female,1,1,0,3,Curious Explorers,-0.759580634022774,-1.4121788822064718
U0154,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,29,Male,6,3,1,1,Casual Learners,4.541329447371192,1.1332243213765352
U0155,1,1,0,Web Developmen,Intermediate,4.59,163.13,163.13,0.999999999,0,1,0,0.0,19,Female,7,2,0,3,Curious Explorers,0.8022366547103572,-1.6055190926988294
U0156,5,3,515,Cybersecurity,Intermediate,3.924,359.38,71.876,0.59999999988,0,3,2,0.39999999992,20,Male,3,2,1,3,Curious Explorers,0.1787813725699878,-0.1989112844990692
U0157,13,6,617,Web Developmen,Advanced,4.103076923076923,1071.83,82.44846153846153,0.4615384615029586,4,4,5,0.3846153845857988,54,Male,7,0,1,0,Career Climbers,-1.8013168526763281,2.1618842709281476
U0158,10,6,628,AI/ML,Advanced,3.874,771.94,77.194,0.59999999994,3,3,4,0.39999999996,34,Male,0,0,1,0,Career Climbers,-2.1693811013410915,0.6099108332427866
U0159,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,19,Male,6,3,1,1,Casual Learners,4.548023425085716,1.0406846805910939
U0160,14,6,689,Data Science,Beginner,3.998571428571428,1021.33,72.95214285714286,0.4285714285408163,7,4,3,0.2142857142704081,19,Male,4,1,1,0,Career Climbers,-1.4653086976718104,2.0142863046834636
U0161,19,6,593,Cybersecurity,Beginner,3.837368421052632,1562.86,82.2557894736842,0.31578947366759,7,6,6,0.31578947366759,45,Male,3,1,1,0,Career Climbers,-2.405203112814754,3.331434756250488
U0162,6,5,385,Cybersecurity,Advanced,4.01,424.2,70.7,0.8333333331944445,1,2,3,0.4999999999166666,40,Male,3,0,1,2,Deep Specialists,-1.3762481819560797,-0.4005090501678682
U0163,14,7,627,AI/ML,Beginner,3.775,761.05,54.36071428571428,0.4999999999642857,5,5,4,0.2857142856938775,54,Male,0,1,1,0,Career Climbers,-1.870495677192274,1.8135107612655792
U0164,6,5,471,Cybersecurity,Beginner,4.285,575.4200000000001,95.90333333333336,0.8333333331944445,3,2,1,0.1666666666388888,49,Male,3,1,1,3,Curious Explorers,-1.0013459438938246,0.08776448048862336
U0165,8,3,357,Web Developmen,Intermediate,4.15625,574.34,71.7925,0.374999999953125,1,4,3,0.374999999953125,50,Male,7,2,1,0,Career Climbers,0.3716137040033847,1.266382875521783
U0166,5,4,485,Web Developmen,Advanced,4.266,290.88,58.176,0.79999999984,1,2,2,0.39999999992,18,Male,7,0,1,2,Deep Specialists,-0.399789367109403,-0.535719624146335
U0167,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,36,Female,6,3,0,1,Casual Learners,4.536643662971026,1.1980020699263443
U0168,2,2,135,Data Science,Intermediate,3.68,377.97,188.985,0.9999999995,0,2,0,0.0,19,Female,4,2,0,3,Curious Explorers,0.1250027947885774,-1.335467688391392
U0169,8,5,650,Data Science,Beginner,3.52,431.13,53.89125,0.624999999921875,3,3,2,0.24999999996875,43,Male,4,1,1,0,Career Climbers,-0.3461929766143135,0.7120139067674289
U0170,1,1,0,Web Developmen,Intermediate,4.59,145.51,145.51,0.999999999,0,1,0,0.0,49,Female,7,2,0,3,Curious Explorers,0.9112071330293378,-1.2852780480760693
U0171,13,7,591,Cybersecurity,Intermediate,4.053076923076923,969.96,74.6123076923077,0.5384615384201183,4,5,4,0.307692307668639,23,Female,3,2,0,0,Career Climbers,-1.4965066994897906,1.9188385380661896
U0172,19,6,576,Cybersecurity,Beginner,3.992105263157895,1520.33,80.01736842105262,0.31578947366759,9,4,6,0.31578947366759,49,Male,3,1,1,0,Career Climbers,-2.403442675495665,3.305905346580719
U0173,12,6,556,Data Science,Beginner,3.98,691.61,57.634166666666665,0.4999999999583333,8,2,2,0.1666666666527777,21,Female,4,1,0,0,Career Climbers,-0.9641065122761491,1.461868752232116
U0174,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,28,Female,6,3,0,1,Casual Learners,4.541998845142644,1.1239703572979913
U0175,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,34,Male,6,3,1,1,Casual Learners,4.53798245851393,1.179494141769256
U0176,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,41,Male,6,3,1,1,Casual Learners,4.533296674113764,1.2442718903190648
U0177,2,2,187,AI/ML,Advanced,4.17,168.51,84.255,0.9999999995,1,0,1,0.49999999975,22,Female,0,0,0,2,Deep Specialists,-0.9315286089899618,-2.2447679699596375
U0178,11,6,629,Web Developmen,Beginner,3.933636363636364,833.53,75.77545454545454,0.5454545454049586,5,4,2,0.1818181818016528,51,Female,7,1,0,0,Career Climbers,-0.8440085813455558,1.914689723880544
U0179,8,5,457,Business,Advanced,4.01375,718.14,89.7675,0.624999999921875,2,2,4,0.4999999999375,23,Male,1,0,1,2,Deep Specialists,-1.936701324792522,0.04499132336501417
U0180,2,1,329,Web Developmen,Beginner,4.345,172.72,86.36,0.49999999975,2,0,0,0.0,39,Male,7,1,1,3,Curious Explorers,1.269752485846553,-0.38910321001713544
U0181,17,6,715,AI/ML,Beginner,3.972352941176471,1671.68,98.33411764705885,0.352941176449827,6,6,5,0.2941176470415225,28,Male,0,1,1,0,Career Climbers,-2.8409660440610778,2.726720661420166
U0182,14,6,581,AI/ML,Advanced,4.0442857142857145,736.09,52.57785714285715,0.4285714285408163,3,4,7,0.4999999999642857,33,Female,0,0,0,0,Career Climbers,-2.276662043839808,1.21465264943364
U0183,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,50,Female,6,3,0,1,Casual Learners,4.527272094170693,1.327557567025962
U0184,10,6,691,AI/ML,Advanced,3.672,1086.67,108.667,0.59999999994,2,3,5,0.49999999995,26,Male,0,0,1,0,Career Climbers,-2.6755255807177667,0.7416012673012191
U0185,6,5,565,Cybersecurity,Beginner,4.446666666666666,566.5699999999999,94.42833333333331,0.8333333331944445,3,2,1,0.1666666666388888,23,Male,3,1,1,3,Curious Explorers,-1.0135899704500073,-0.1831477738941898
U0186,3,3,251,Business,Intermediate,3.453333333333333,529.09,176.36333333333334,0.9999999996666666,0,2,1,0.3333333332222222,33,Female,1,2,0,3,Curious Explorers,-0.8250586169781214,-1.1579763710694584
U0187,4,3,481,Cloud Computing,Beginner,4.324999999999999,38.5,9.625,0.7499999998125,2,1,1,0.2499999999375,46,Male,2,1,1,3,Curious Explorers,0.34319622709499914,-0.6874788613545934
U0188,1,1,0,Cloud Computing,Intermediate,3.77,0.0,0.0,0.999999999,0,1,0,0.0,20,Male,2,2,1,3,Curious Explorers,1.6588462929467738,-1.492287175912384
U0189,8,6,642,Cybersecurity,Beginner,3.99625,508.2,63.525,0.74999999990625,4,3,1,0.124999999984375,37,Female,3,1,0,0,Career Climbers,-0.8574779897145962,0.552355255867595
U0190,3,3,267,Business,Beginner,3.53,217.41,72.47,0.9999999996666666,2,0,1,0.3333333332222222,53,Female,1,1,0,3,Curious Explorers,-0.30858558698134125,-1.153171874840505
U0191,5,4,690,Web Developmen,Advanced,4.026,428.96,85.792,0.79999999984,1,2,2,0.39999999992,36,Female,7,0,0,2,Deep Specialists,-0.6341878063070779,-0.27924898780365626
U0192,3,2,215,Cloud Computing,Intermediate,3.876666666666667,170.83,56.943333333333335,0.6666666664444444,0,3,0,0.0,43,Female,2,2,0,3,Curious Explorers,1.025389703764537,-0.43701497440223747
U0193,7,4,544,AI/ML,Beginner,4.272857142857143,604.36,86.33714285714287,0.5714285713469388,3,3,1,0.1428571428367347,20,Male,0,1,1,3,Curious Explorers,-0.9456868032524587,0.01964187689508985
U0194,5,3,465,AI/ML,Advanced,3.828,87.15,17.43,0.59999999988,2,1,2,0.39999999992,36,Male,0,0,1,2,Deep Specialists,-0.32672082708481004,-0.7842217103917613
U0195,5,3,392,Cybersecurity,Advanced,3.692,467.9,93.58,0.59999999988,2,1,2,0.39999999992,37,Female,3,0,0,2,Deep Specialists,-0.7476948179639675,-0.35813014593128706
U0196,5,4,459,Web Developmen,Intermediate,4.414,271.17999999999995,54.23599999999999,0.79999999984,1,3,1,0.19999999996,49,Male,7,2,1,3,Curious Explorers,0.5530406575670038,0.22120452090523843
U0197,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,24,Male,6,3,1,1,Casual Learners,4.544676436228454,1.0869545009838146
U0198,5,3,475,AI/ML,Advanced,3.652,302.68,60.536,0.59999999988,1,2,2,0.39999999992,50,Male,0,0,1,2,Deep Specialists,-0.7401523426166071,-0.5462737006293178
U0199,1,1,0,Cybersecurity,Advanced,4.64,0.0,0.0,0.999999999,0,0,1,0.999999999,35,Male,3,0,1,2,Deep Specialists,-0.34760720909712084,-2.338031952086845
U0200,6,4,388,Cybersecurity,Advanced,3.991666666666666,133.43,22.238333333333333,0.6666666665555555,2,2,2,0.3333333332777777,18,Male,3,0,1,2,Deep Specialists,-0.3137040079814407,-0.5268091039348872
U0201,7,5,484,Cybersecurity,Advanced,4.3342857142857145,679.49,97.07,0.7142857141836735,1,3,3,0.4285714285102041,28,Male,3,0,1,2,Deep Specialists,-1.7391853162412514,-0.05779355982742575
U0202,8,5,703,Cloud Computing,Intermediate,3.65125,830.77,103.84625,0.624999999921875,1,5,2,0.24999999996875,45,Male,2,2,1,0,Career Climbers,-0.8853915293753328,0.9905891439109863
U0203,7,4,483,Web Developmen,Intermediate,4.328571428571428,614.56,87.7942857142857,0.5714285713469388,2,4,1,0.1428571428367347,42,Male,7,2,1,3,Curious Explorers,0.1842283079558571,1.008620741696615
U0204,23,7,689,Cybersecurity,Advanced,4.019130434782609,1537.17,66.83347826086957,0.304347826073724,9,5,9,0.3913043478090737,40,Female,3,0,0,0,Career Climbers,-3.2334043673463895,3.576035141435205
U0205,6,5,406,AI/ML,Advanced,4.315,586.25,97.70833333333331,0.8333333331944445,2,0,4,0.6666666665555555,48,Female,0,0,0,2,Deep Specialists,-2.304127587678302,-0.6390920615843778
U0206,11,6,657,AI/ML,Beginner,3.878181818181818,894.66,81.33272727272727,0.5454545454049586,5,4,2,0.1818181818016528,47,Female,0,1,0,0,Career Climbers,-1.7128156769931462,1.3411259246131813
U0207,8,4,619,AI/ML,Advanced,4.04125,697.54,87.1925,0.4999999999375,2,0,6,0.74999999990625,52,Female,0,0,0,2,Deep Specialists,-2.0445461899716144,0.13640210719720458
U0208,1,1,0,Data Science,Beginner,4.51,122.54,122.54,0.999999999,1,0,0,0.0,24,Female,4,1,0,3,Curious Explorers,0.3990470950443069,-1.8987595705336568
U0209,1,1,0,Data Science,Beginner,3.26,133.53,133.53,0.999999999,1,0,0,0.0,33,Male,4,1,1,3,Curious Explorers,0.6712179225734842,-1.6410949841619538
U0210,5,3,509,Business,Beginner,4.176,386.85,77.37,0.59999999988,2,2,1,0.19999999996,43,Female,1,1,0,3,Curious Explorers,-0.3506795960219059,-0.27543916166095017
U0211,2,1,339,Cybersecurity,Intermediate,3.315,126.37,63.185,0.49999999975,0,2,0,0.0,19,Female,3,2,0,3,Curious Explorers,1.685243553642467,-0.5181951718233259
U0212,2,2,9,Cloud Computing,Beginner,4.23,185.97000000000003,92.985,0.9999999995,1,1,0,0.0,18,Female,2,1,0,3,Curious Explorers,0.14275313412111706,-1.6696412713949547
U0213,5,3,591,AI/ML,Advanced,3.738,564.1600000000001,112.83200000000002,0.59999999988,2,0,3,0.59999999988,29,Male,0,0,1,2,Deep Specialists,-1.523953582359611,-0.7642623762873445
U0214,5,4,458,Cybersecurity,Beginner,3.61,326.59000000000003,65.31800000000001,0.79999999984,3,0,2,0.39999999992,22,Male,3,1,1,2,Deep Specialists,-0.37139779926740984,-0.5208528619226344
U0215,9,4,664,Web Developmen,Intermediate,4.072222222222222,536.1700000000001,59.57444444444445,0.4444444443950617,3,5,1,0.1111111110987654,54,Male,7,2,1,0,Career Climbers,0.4929182087261121,1.5837849431193889
U0216,9,5,622,Web Developmen,Advanced,3.938888888888889,867.67,96.40777777777777,0.5555555554938272,2,3,4,0.4444444443950617,49,Male,7,0,1,0,Career Climbers,-1.362635183463678,1.1764351573102223
U0217,4,4,598,AI/ML,Intermediate,3.6375,331.21,82.8025,0.99999999975,0,3,1,0.2499999999375,26,Female,0,2,0,3,Curious Explorers,-0.3792619749283731,-0.9398049440500742
U0218,14,7,720,AI/ML,Advanced,3.821428571428572,1398.39,99.885,0.4999999999642857,5,4,5,0.3571428571173469,52,Female,0,0,0,0,Career Climbers,-3.1480530755790905,2.0749335765646184
U0219,4,3,294,Cybersecurity,Advanced,4.195,71.34,17.835,0.7499999998125,2,0,2,0.499999999875,36,Male,3,0,1,2,Deep Specialists,-0.23173897440633806,-0.998984811224696
U0220,10,6,611,AI/ML,Beginner,3.64,818.77,81.877,0.59999999994,4,3,3,0.29999999997,33,Other,0,1,2,0,Career Climbers,-1.6825528981293578,0.9225991228846485
U0221,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,20,Female,6,3,0,1,Casual Learners,4.547354027314263,1.0499386446696382
U0222,20,6,600,Web Developmen,Intermediate,4.142,1359.11,67.9555,0.299999999985,6,8,6,0.299999999985,37,Male,7,2,1,0,Career Climbers,-1.431666123174803,3.701419951163218
U0223,8,5,361,Cybersecurity,Beginner,3.79625,464.3,58.0375,0.624999999921875,5,1,2,0.24999999996875,41,Male,3,1,1,0,Career Climbers,-0.5924274345941706,0.5856059636209455
U0224,1,1,0,Business,Advanced,3.14,197.57,197.57,0.999999999,0,0,1,0.999999999,50,Male,1,0,1,2,Deep Specialists,-1.6033913491471432,-2.604964718080705
U0225,3,2,207,AI/ML,Advanced,3.516666666666667,35.45,11.816666666666668,0.6666666664444444,1,0,2,0.6666666664444444,41,Male,0,0,1,2,Deep Specialists,-0.18771957701078792,-1.304813580043008
U0226,6,4,392,AI/ML,Advanced,3.965,525.73,87.62166666666667,0.6666666665555555,2,2,2,0.3333333332777777,28,Male,0,0,1,2,Deep Specialists,-1.3985701867571134,-0.492053864220358
U0227,1,1,0,Business,Beginner,4.52,0.0,0.0,0.999999999,1,0,0,0.0,25,Male,1,1,1,3,Curious Explorers,0.9493253002796779,-1.848169242496953
U0228,1,1,0,Data Science,Beginner,3.26,194.27,194.27,0.999999999,1,0,0,0.0,53,Male,4,1,1,3,Curious Explorers,0.21295803341939096,-1.6029434952393893
U0229,5,4,562,AI/ML,Beginner,4.258,409.19,81.838,0.79999999984,3,1,1,0.19999999996,37,Male,0,1,1,3,Curious Explorers,-0.8635738751458059,-0.6019996453413846
U0230,6,5,354,Design,Beginner,4.085,686.23,114.37166666666668,0.8333333331944445,4,1,1,0.1666666666388888,52,Female,5,1,0,0,Career Climbers,-0.9264619559487343,0.3707286783453454
U0231,8,4,630,Cybersecurity,Advanced,3.5625,359.48,44.935,0.4999999999375,3,0,5,0.624999999921875,42,Male,3,0,1,2,Deep Specialists,-0.8705168688168732,0.22710855562131455
U0232,14,7,682,Web Developmen,Beginner,4.118571428571428,1255.65,89.68928571428572,0.4999999999642857,5,5,4,0.2857142856938775,52,Female,7,1,0,0,Career Climbers,-1.79438746184015,2.736838724991166
U0233,3,2,217,Business,Beginner,4.036666666666666,69.22,23.07333333333333,0.6666666664444444,2,0,1,0.3333333332222222,42,Male,1,1,1,3,Curious Explorers,0.4222937500682238,-0.922405766225648
U0234,5,4,408,Data Science,Intermediate,3.618,270.32,54.064,0.79999999984,1,4,0,0.0,46,Other,4,2,2,3,Curious Explorers,0.6632917523835044,0.17462316656380752
U0235,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,35,Male,6,3,1,1,Casual Learners,4.537313060742478,1.1887481058478
U0236,3,3,316,Cybersecurity,Intermediate,4.666666666666667,32.44,10.813333333333333,0.9999999996666666,1,2,0,0.0,35,Male,3,2,1,3,Curious Explorers,0.9032172015901789,-0.940793592803315
U0237,3,3,271,Cybersecurity,Advanced,4.596666666666667,257.9,85.96666666666665,0.9999999996666666,1,1,1,0.3333333332222222,19,Other,3,0,2,2,Deep Specialists,-0.8597663415993718,-1.6711782648771165
U0238,14,6,698,Cybersecurity,Beginner,3.7457142857142856,1307.79,93.41357142857144,0.4285714285408163,6,4,4,0.2857142856938775,52,Female,3,1,0,0,Career Climbers,-1.9726475747380143,2.4725423482567175
U0239,10,6,631,Cybersecurity,Advanced,3.824,600.38,60.038,0.59999999994,3,2,5,0.49999999995,33,Female,3,0,0,0,Career Climbers,-1.6715376776772835,0.685069234759313
U0240,4,4,365,AI/ML,Intermediate,4.1875,324.78000000000003,81.19500000000001,0.99999999975,1,2,1,0.2499999999375,53,Male,0,2,1,3,Curious Explorers,-0.5395015752914213,-0.7796398665759577
U0241,1,1,0,Design,Intermediate,4.64,48.17,48.17,0.999999999,0,1,0,0.0,50,Male,5,2,1,3,Curious Explorers,1.380000929724828,-1.2175845334900735
U0242,8,6,608,Business,Advanced,3.84125,658.96,82.37,0.74999999990625,3,2,3,0.374999999953125,21,Female,1,0,0,2,Deep Specialists,-1.9291987220953566,0.024860679615091422
U0243,4,2,428,Design,Advanced,3.825,323.1,80.775,0.499999999875,1,1,2,0.499999999875,50,Female,5,0,0,2,Deep Specialists,-0.15119861919045385,-0.32770752957591753
U0244,3,3,215,Business,Intermediate,4.01,209.6,69.86666666666667,0.9999999996666666,1,2,0,0.0,31,Female,1,2,0,3,Curious Explorers,0.3375736935698513,-1.0577797628388501
U0245,3,3,381,AI/ML,Advanced,3.896666666666667,137.72,45.906666666666666,0.9999999996666666,1,1,1,0.3333333332222222,38,Female,0,0,0,2,Deep Specialists,-0.6573848587654082,-1.6250557829071606
U0246,13,6,673,Web Developmen,Beginner,3.996153846153846,1238.87,95.2976923076923,0.4615384615029586,7,4,2,0.1538461538343195,37,Male,7,1,1,0,Career Climbers,-1.3453165387824098,2.47609375090429
U0247,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,25,Female,6,3,0,1,Casual Learners,4.544007038457002,1.0962084650623587
U0248,13,6,659,AI/ML,Intermediate,3.887692307692308,911.04,70.08,0.4615384615029586,4,5,4,0.307692307668639,24,Male,0,2,1,0,Career Climbers,-1.4732004478459289,1.6339839636477609
U0249,4,4,501,AI/ML,Advanced,3.825,491.4500000000001,122.8625,0.99999999975,1,1,2,0.499999999875,20,Male,0,0,1,2,Deep Specialists,-1.8491610468661361,-1.521788348254897
U0250,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,34,Male,6,3,1,1,Casual Learners,4.53798245851393,1.179494141769256
U0251,14,7,676,AI/ML,Advanced,4.277142857142858,1047.52,74.82285714285715,0.4999999999642857,4,5,5,0.3571428571173469,50,Female,0,0,0,0,Career Climbers,-2.831561363044271,1.6954063383996962
U0252,4,4,628,AI/ML,Intermediate,4.13,424.07,106.0175,0.99999999975,1,2,1,0.2499999999375,29,Male,0,2,1,3,Curious Explorers,-0.7487070863553377,-0.9729091523197604
U0253,2,2,176,AI/ML,Advanced,3.53,103.59,51.795,0.9999999995,0,1,1,0.49999999975,39,Male,0,0,1,2,Deep Specialists,-0.4953776147340461,-1.9407465064647413
U0254,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,39,Female,6,3,0,1,Casual Learners,4.534635469656669,1.2257639621619765
U0255,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,47,Male,6,3,1,1,Casual Learners,4.52928028748505,1.2997956747903296
U0256,11,5,564,AI/ML,Beginner,3.8845454545454543,764.94,69.54,0.4545454545041322,6,1,4,0.3636363636033057,25,Female,0,1,0,0,Career Climbers,-1.4668600528258817,0.9445600236802224
U0257,7,5,621,AI/ML,Advanced,3.652857142857143,492.3200000000001,70.33142857142857,0.7142857141836735,3,0,4,0.5714285713469388,44,Male,0,0,1,2,Deep Specialists,-1.7313838755950404,-0.2369479837696315
U0258,5,4,370,Cybersecurity,Advanced,4.016,223.18,44.636,0.79999999984,2,1,2,0.39999999992,44,Female,3,0,0,2,Deep Specialists,-0.6609273171383626,-0.61805056616686
U0259,5,5,576,AI/ML,Intermediate,3.986,107.7,21.54,0.9999999998,0,4,1,0.19999999996,51,Female,0,2,0,3,Curious Explorers,-0.11434133661533022,-0.5253382756642568
U0260,3,2,118,Web Developmen,Advanced,4.1466666666666665,541.62,180.54,0.6666666664444444,1,1,1,0.3333333332222222,38,Male,7,0,1,2,Deep Specialists,-0.7025308175833497,-0.7113928212704255
U0261,1,1,0,Cybersecurity,Advanced,4.77,157.54,157.54,0.999999999,0,0,1,0.999999999,47,Male,3,0,1,2,Deep Specialists,-1.5467981075702233,-2.628967946544011
U0262,3,2,646,Business,Advanced,4.126666666666666,215.55,71.85000000000001,0.6666666664444444,0,1,2,0.6666666664444444,50,Male,1,0,1,2,Deep Specialists,-0.7906017554131889,-1.2519402262691288
U0263,22,7,709,Web Developmen,Beginner,4.214090909090909,1458.46,66.29363636363637,0.3181818181673553,10,5,7,0.3181818181673553,45,Male,7,1,1,0,Career Climbers,-2.2548249573864787,3.9685793423289195
U0264,13,7,653,Cybersecurity,Beginner,4.106153846153847,1184.86,91.14307692307692,0.5384615384201183,7,1,5,0.3846153845857988,50,Other,3,1,2,0,Career Climbers,-2.272293877534526,2.0940495480544796
U0265,5,3,420,Web Developmen,Intermediate,4.356,330.53000000000003,66.10600000000001,0.59999999988,1,3,1,0.19999999996,22,Male,7,2,1,3,Curious Explorers,0.7942865870501676,0.18439207453552067
U0266,2,2,152,Data Science,Beginner,4.324999999999999,189.14,94.57,0.9999999995,2,0,0,0.0,36,Female,4,1,0,3,Curious Explorers,0.3196854020421507,-1.351498640825177
U0267,4,3,392,AI/ML,Intermediate,4.495,206.87,51.7175,0.7499999998125,1,2,1,0.2499999999375,21,Male,0,2,1,3,Curious Explorers,0.04843989959797327,-0.8848554917376174
U0268,8,4,653,Web Developmen,Beginner,4.16875,981.13,122.64125,0.4999999999375,4,2,2,0.24999999996875,52,Female,7,1,0,0,Career Climbers,-0.8079758312909946,1.351516823039352
U0269,15,6,617,Cybersecurity,Intermediate,3.970666666666667,1790.95,119.39666666666668,0.3999999999733333,4,7,4,0.2666666666488889,34,Female,3,2,0,0,Career Climbers,-2.230751991600859,3.041497930835904
U0270,7,6,422,Data Science,Intermediate,3.5857142857142854,600.87,85.83857142857143,0.8571428570204082,1,4,2,0.2857142856734694,45,Female,4,2,0,0,Career Climbers,-0.6641341039920035,0.6420495391881761
U0271,11,6,515,Cybersecurity,Beginner,4.083636363636364,950.79,86.43545454545455,0.5454545454049586,6,2,3,0.2727272727024793,47,Male,3,1,1,0,Career Climbers,-1.6073200579306284,1.555151946091066
U0272,5,4,596,AI/ML,Beginner,3.954,173.12,34.624,0.79999999984,3,2,0,0.0,46,Male,0,1,1,3,Curious Explorers,-0.0627755382082007,-0.4505674822608886
U0273,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,23,Male,6,3,1,1,Casual Learners,4.545345833999906,1.0777005369052706
U0274,3,2,456,Web Developmen,Intermediate,3.96,113.75,37.91666666666666,0.6666666664444444,0,2,1,0.3333333332222222,52,Female,7,2,0,3,Curious Explorers,1.3687566005162284,-0.1176693725022527
U0275,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,54,Female,6,3,0,1,Casual Learners,4.524594503084884,1.3645734233401388
U0276,3,3,430,AI/ML,Advanced,3.803333333333333,416.51,138.83666666666667,0.9999999996666666,0,0,3,0.9999999996666666,41,Other,0,0,2,2,Deep Specialists,-2.2019372868910123,-1.9650217592424883
U0277,11,7,564,Cybersecurity,Beginner,4.102727272727273,927.07,84.2790909090909,0.6363636363057851,5,4,2,0.1818181818016528,46,Male,3,1,1,0,Career Climbers,-1.731467043264514,1.5707350919388088
U0278,4,3,567,Web Developmen,Beginner,4.1475,309.67,77.41749999999999,0.7499999998125,3,0,1,0.2499999999375,48,Female,7,1,0,3,Curious Explorers,0.3053107472510323,-0.16449582203415702
U0279,4,3,576,Business,Advanced,4.2025,273.42,68.35499999999999,0.7499999998125,0,1,3,0.7499999998125,52,Female,1,0,0,2,Deep Specialists,-1.2429258083576076,-1.1150104715938303
U0280,3,3,315,Business,Intermediate,3.573333333333333,296.37,98.79,0.9999999996666666,1,2,0,0.0,50,Male,1,2,1,3,Curious Explorers,0.1917349973513763,-0.8198617280578604
U0281,1,1,0,Cybersecurity,Advanced,4.77,192.62,192.62,0.999999999,0,0,1,0.999999999,38,Male,3,0,1,2,Deep Specialists,-1.7977064784844894,-2.79711083375639
U0282,2,2,36,Business,Beginner,4.555,108.62,54.31,0.9999999995,1,1,0,0.0,49,Female,1,1,0,3,Curious Explorers,0.22858626927979492,-1.4673115489585367
U0283,1,1,0,Design,Advanced,3.29,0.0,0.0,0.999999999,0,0,1,0.999999999,40,Female,5,0,0,2,Deep Specialists,0.2655561817367049,-1.905738013989485
U0284,7,4,656,Data Science,Beginner,4.261428571428572,643.06,91.86571428571428,0.5714285713469388,4,2,1,0.1428571428367347,50,Female,4,1,0,0,Career Climbers,-0.5714394358082293,0.6591616386311728
U0285,2,1,202,Cybersecurity,Advanced,3.32,189.4,94.7,0.49999999975,0,1,1,0.49999999975,20,Male,3,0,1,2,Deep Specialists,0.11987747041369101,-1.2139503185030598
U0286,5,4,419,Web Developmen,Advanced,3.972,378.28,75.65599999999999,0.79999999984,1,1,3,0.59999999988,35,Female,7,0,0,2,Deep Specialists,-0.7328432575830427,-0.40565773688050916
